Bolagsnamn,Bransch,PE,PS,PB
Planet Fitness,Resor & Nöjen,39.30373001,6.994238853,-6.819476128
Plantronics,Kommunikation,-2.697432041,0.278883308,0.835798085
Element Solutions,Kemikalier,29.21199989,1.206974983,0.997742414
Playags,Betting & Casino,-11.15130043,0.43148011,0.98276341
Plymouth Industrial,Fastighet - REIT,-4.04313612,2.190047979,0.696738422
PNC Financial Services,Banker,8.724061012,3.131716967,0.873393178
PNM Resources,Elförsörjning,46.54673004,2.460206985,2.121612072
Polaris Industries,Fritid & Sport,10.84854031,0.510852277,3.127136946
PolyOne,Kemikalier,21.62384033,0.565192282,1.538146019
Portland General Electric,Elförsörjning,21.41452026,2.154469013,1.765318036
Post Holdings,Livsmedel,74.03618622,1.184754014,2.02055192
Power REIT,Fastighet - REIT,37.3105011,11.41310978,1.905460954
PPG Industries,Kemikalier,17.78165054,1.443866014,4.138680935
PPL Corp,Elförsörjning,11.19696045,2.619000912,1.566239953
PQ Group,Kemikalier,19.25699043,0.984035492,0.8665905
Preferred Apartment,Fastighet - REIT,-2.713675022,0.732541025,0.178432897
Prestige Brands,Apotek,-60.97483063,2.019018888,1.663408995
Primerica,Försäkring,11.4701004,1.98367095,2.465451002
ProAssurance,Försäkring,1098.386963,1.087396026,0.726875484
Procter & Gamble,Hygienprodukter,66.82134247,4.292109013,6.559467793
Progressive,Försäkring,11.98254967,1.206295967,3.440509081
ProLogis,Fastighet - REIT,35.74436188,16.91116905,2.486397982
ProPetro,Olja & Gas - Service,2.450356007,0.188763902,0.39967069
Pros Holdings,Affärs- & IT-System,-18.08280945,5.287593842,8.022404671
Prosperity Bancshares,Banker,11.19169044,5.757983208,0.803244889
Protalix BioTherapeutics,Biotech,-2.882194996,0.963114321,-0.749063015
Proto Labs,Industrimaskiner,34.14353943,4.691876888,3.674175978
Provident Financial Services,Banker,8.029196739,2.474107981,0.65004307
Prudential Financial,Försäkring,5.800329208,0.358950406,0.370364696
PS Business Parks,Fastighet - REIT,35.27133179,8.89215374,2.189557076
Public Service Enterprise,Elförsörjning,16.01581001,2.675060987,1.786329031
Public Storage,Fastighet - REIT,28.09325027,12.55193996,3.942787886
Pultegroup,Bostadsbyggnation,7.02503109,0.679494023,1.271420956
Pure Storage,Datorer & Hårdvara,-16.32703972,2.085153103,4.128117085
PVH Corp,Kläder & Skor,8.573778152,0.349902302,0.596607029
Pzena Investment Management,Kapitalförvaltning,9.895379066,2.134947062,10.23517036
Q2 Holdings,Affärs- & IT-System,-44.34233093,10.43381023,8.67579174
QEP Resources,Olja & Gas - Försäljning,-0.872220874,0.070352256,0.03189465
Qiagen,Biotech,-219.9125061,5.998091221,3.609422922
QTS Realty,Fastighet - REIT,-735.069519,7.691119194,2.76422596
Quad Graphics,Media & Publicering,-2.836625099,0.042445838,0.73491621
Quaker Chemical,Kemikalier,69.8004303,2.271070004,2.07474494
Quanex Building Products,Byggmaterial,-5.373486996,0.4028081,1.091014028
Quanta Services,Byggnation & Infrastruktur,12.36651993,0.396093786,1.184494972
Quest Diagnostics,Sjukhus & Vårdhem,14.67498016,1.551036,2.124321938
Quintana Energy Services,Olja & Gas - Borrning,-0.443325609,0.071004152,0.259986699
Quorum Health,Sjukhus & Vårdhem,-0.055624589,0.005921981,-0.039829999
Quotient Technology,Marknadsföring,-16.03936005,1.335978031,2.042970896
Radian,Försäkring,4.351906776,1.832530022,0.691129327
Radiant Logistic,Flygtransport,14.27466011,0.225357294,1.385154009
Rafael,Biotech,-33.60116959,41.75022125,1.758311033
Ralph Lauren,Kläder & Skor,8.545863152,0.882130682,1.809097052
Ramco-Gershenson Properties,Fastighet - REIT,6.932445049,2.271800041,0.642085612
Range Resources,Olja & Gas - Exploatering,-0.632728517,0.42038089,0.465767205
Ranger Energy Services,Olja & Gas - Service,18.94483948,0.1828091,0.544067085
Raymond James,Kapitalförvaltning,9.101035118,1.152222037,1.360538006
Rayonier Advanced Materials,Kemikalier,-0.467169613,0.038762338,0.100788698
Rayonier,Fastighet - REIT,54.24248886,4.496695995,2.222008944
Raytheon,Militär & Försvar,9.806157112,1.114439011,2.660139084
RE MAX,Fastighetsbolag,16.69045067,1.478023052,0.838014126
Realogy,Fastighetsbolag,-3.548844099,0.076808982,0.205533803
Realty Income,Fastighet - REIT,40.78660965,12.5946703,1.92195797
Red Lion Hotels,Hotell & Camping,-2.056858063,0.345463812,0.272322208
Redwood Trust,Fastighet - REIT,3.045432091,0.672577083,0.229052603
Reeds,Drycker,-0.989776015,0.640325725,18.8803997
Regal Beloit,Elektroniska komponenter,12.26793003,0.875095725,1.205206037
Regency Centers,Fastighet - REIT,30.7967205,6.482344151,1.182194948
Regional Health Properties,Fastighetsbolag,-0.560900688,0.114858396,0.1969309
Regional Management,Kredit & Finansiering,3.48466897,0.40991509,0.481572986
Regions Financial,Banker,6.72648716,2.088234901,0.594496727
Regis,Konsumentservice,-8.640911102,0.370294005,1.295521021
Reinsurance of America,Försäkring,7.858197212,0.467898697,0.578006685
Reliance Steel & Aluminum,Gruv - Industrimetaller,8.581765175,0.540495276,1.139186025
RenaissanceRe,Försäkring,10.06682968,1.730304003,1.212723017
Republic Services,Energi & Återvinning,23.75494957,2.450879097,3.109381914
Resmed,Medicinsk Utrustning,51.57072067,8.499650002,10.48066998
Resolute Forest Products,Skogsbolag,-3.208868027,0.048941161,0.115927897
Retail Properties of America,Fastighet - REIT,36.64223862,2.438932896,0.71964258
Retractable Technologies,Medicinsk Utrustning,27.40641975,1.602589011,2.346807003
REV Group,Bil & Motor,-35.58597183,0.107882001,0.525813401
Revlon,Hygienprodukter,-4.151403904,0.292856693,-0.580245674
REX American Resources,Bioenergi,43.96427155,0.777856708,0.810885012
Rexford Industrial Realty,Fastighet - REIT,90.24545288,18.1626091,1.89865005
Rexnord,Industrimaskiner,18.98947906,1.528228045,2.303981066
RH Corp,Möbler & Inredning,14.42117977,0.950340986,134.8972015
Ring Energy,Olja & Gas - Exploatering,1.39429605,0.214019299,0.080006473
RingCentral,Affärs- & IT-System,-344.2858887,21.38019943,25.88612938
Rite Aid,Apotek,-2.147927999,0.039378181,0.836546421
RLI Corp,Försäkring,20.34242058,3.851186037,3.88292408
RLJ Lodging,Fastighet - REIT,12.38774014,0.867593229,0.424320996
Roadrunner Transportation,Tåg- & Lastbilstransport,-0.238189399,0.051849701,1.716060996
Robert Half,Bemanning,10.69242001,0.791041076,4.201448917
Rockwell Automation,Elektroniska komponenter,20.95760918,2.825054884,26.54449081
Rogers,Elektronik & Tillverkning,40.37252045,2.111332893,2.030759096
Rollins,Stödtjänster & Service,60.76972961,6.105179787,15.08409023
Roper Technologies,Industrimaskiner,19.00350952,6.200456142,3.505789995
Rosetta Stone,Affärs- & IT-System,-28.12161064,2.046459913,-23.0911808
Royal Caribbean Cruises,Resor & Nöjen,4.2278862,0.721511722,0.649550319
RPC Inc,Olja & Gas - Service,-6.605865955,0.4700993,0.692076087
RPM International,Kemikalier,26.87462044,1.535025001,6.421284199
Rudolph Technologies,Mätning & Analys,32.30559921,3.575026035,2.301141977
Ryder System,Tåg- & Lastbilstransport,-78.12014771,0.180085406,0.649113476
Ryerson,Gruv - Industrimetaller,2.225191116,0.0405402,1.057332993
Ryman Hospitality Properties,Fastighet - REIT,10.96218014,1.052049041,2.618283033
South Jersey Industries,Gasförsörjning,31.04389,1.484660029,1.698258996
S&P Global,Information & Data,32.25408936,10.10165024,141.2754974
Sachem Capital,Kredit & Finansiering,7.17643404,4.016160965,0.613470495
Safe Bulkers,Sjöfart & Rederi,25.76111984,0.579872191,0.242576495
Safety Income Growth,Fastighet - REIT,65.28943634,29.83176994,2.551876068
Saga Communications,Media & Publicering,12.42082977,1.345744967,0.861043811
SailPoint Technologies,Affärs- & IT-System,-179.3932953,5.330548763,3.542612076
Salesforce.com,IT-Konsulter,1015.518005,8.236929893,4.156264782
Sally Beauty,Detaljhandel,3.790463924,0.246918902,434.2320862
SandRidge Energy,Olja & Gas - Exploatering,-0.096194789,0.163547501,0.1084399
Santander Consumer USA,Kredit & Finansiering,5.06395483,0.62174499,0.671579421
Saratoga Investment,Fondförvaltning,3.486699104,3.113153934,0.593762279
Saul Centers,Fastighet - REIT,22.38966942,3.514358997,2.181365013
Schlumberger,Olja & Gas - Service,-2.123212099,0.653853714,0.905845881
Schneider National,Tåg- & Lastbilstransport,24.3396492,0.752945185,1.598206997
Schweitzer Mauduit,Skogsbolag,10.66749001,0.882978618,1.510975957
Science Applications,IT-Konsulter,20.83279037,0.725568295,3.266336918
Scorpio Bulkers,Sjöfart & Rederi,3.385185003,0.701659679,0.180096
Scorpio Tankers,Olja & Gas - Transport,-18.1678009,1.460173011,0.520203412
Scotts Miracle Gro,Kemikalier,14.16263008,1.960451961,10.11833
Seaboard,Livsmedel,12.70602036,0.525270283,1.013784051
Seacor Holdings,Olja & Gas - Service,19.46133995,0.677949071,0.668127179
Seacor Marine,Olja & Gas - Transport,-1.077391982,0.386678994,0.170304
Sealed Air,Förpackning,19.27185059,0.954276383,-23.30293083
Seaspan,Sjöfart & Rederi,5.921012878,1.888947964,0.661164105
SeaWorld Entertainment,Resor & Nöjen,10.14492989,0.626815796,4.155878067
Select Energy Services,Olja & Gas - Service,101.1560974,0.282133907,0.388828486
Select Medical,Sjukhus & Vårdhem,14.92916965,0.40491119,2.864376068
Semgroup,Olja & Gas - Transport,-14.69666958,0.494642586,0.630914927
Sempra Energy,Elförsörjning,21.32415009,3.453412056,1.872552991
Sensata Technologies,Elektronisk Utrustning,19.08909035,1.524019003,2.043251991
Senseonics,Medicinsk Utrustning,-1.130512953,6.610473156,-16.28046036
Sensient Technologies,Kemikalier,23.22800064,1.439818978,2.160626888
Seritage Growth Properties,Fastighet - REIT,-6.331408024,2.52859211,0.582981884
Service Corporation,Konsumentservice,19.53116989,2.182104111,3.866538048
Servicemaster Global,Affärskonsulter,29.79622078,1.839776039,1.64565599
ServiceNow,Affärs- & IT-System,95.06860352,16.53960991,26.89654922
Servotronics,Bil & Motor,8.914922714,0.354561299,0.584436119
Shake Shack,Restaurang & Café,73.03188324,2.83684206,5.644111156
Sherwin Williams,Kemikalier,30.58040047,2.596359968,11.27178001
Ship Finance International,Olja & Gas - Transport,12.46376991,2.685236931,1.113659024
Shopify,Internettjänster,-449.1263123,36.59659958,19.15147972
Shutterstock,Internettjänster,62.59069061,1.930029988,3.826141119
Sifco Industries,Gruv - Industrimetaller,-1.950824022,0.141766995,0.440839589
Signet Jewelers,Accessoarer,5.765252113,0.068857267,0.229715198
SilverBow Resources,Olja & Gas - Exploatering,0.311254501,0.123944797,0.090406038
Simon Property,Fastighet - REIT,9.943348885,3.612457037,8.229255676
Simpson Manufacturing,Byggmaterial,21.46113968,2.489856005,3.172595024
SiteOne Landscape Supply,Fiskodling,42.54195023,1.363415956,8.174603462
Six Flags Entertainment,Resor & Nöjen,7.359779835,0.882418215,-1.833035946
SJW Group,Vattenförsörjning,78.29947662,4.35629797,2.058176994
Skechers USA,Kläder & Skor,11.88062,0.785322607,1.77106595
Skyline Champion,Bostadsbyggnation,15.65666008,0.68993032,2.053128958
SL Green Realty,Fastighet - REIT,16.94095993,3.362422943,0.727740824
SM Energy,Olja & Gas - Exploatering,-1.149494052,0.135792404,0.078504018
Smartsheet,Affärs- & IT-System,-54.98762894,20.37228966,10.73509979
Snap On,Industrimaskiner,9.364748001,1.560896993,1.862444997
Snap,Affärs- & IT-System,-18.33666039,11.37236023,8.632928848
Social Capital Hedosophia,Investmentbolag,-10.86435986,611.1746826,4.942364216
Solaris Oilfield Infrastructure,Olja & Gas - Service,3.517324924,1.171044946,1.072690964
Solitario Zinc,Gruv - Industrimetaller,-3.621907949,29.20903015,0.49385789
Sonic Automotive,Bil & Motor,4.887046814,0.066675819,0.737805307
Sonoco Products,Förpackning,17.45553017,0.938551009,2.798034906
Sothebys,Möbler & Inredning,38.00854111,2.647969007,6.007219791
Southern Copper,Gruv - Industrimetaller,16.12986946,3.289357901,3.518927097
Southern,Elförsörjning,13.12219048,3.027266026,2.332746029
Southwest Airlines,Flygtransport,8.262067795,0.804933786,1.83615303
Southwest Gas,Gasförsörjning,19.7562809,1.37204802,1.708228946
Southwest Georgia Financial,Banker,9.118906975,1.928961992,0.956488788
Southwestern Energy,Olja & Gas - Exploatering,1.370694041,0.402606398,0.376807809
Spire,Gasförsörjning,22.56714058,2.069266081,1.534186006
Spirit Aerosystems,Industrimaskiner,3.954188108,0.266637713,1.190302968
Spirit Airlines,Flygtransport,2.838445902,0.248047605,0.420175105
Spirit MTA,Fastighet - REIT,-0.116882101,0.164604902,0.087824114
Spirit Realty Capital,Fastighet - REIT,16.21785927,5.808135986,0.87877512
Spotify,Internettjänster,-117.933403,3.303065062,10.96805954
Sprint,Telekomtjänster,-13.1322403,1.09177494,1.375920057
SPX Flow,Industrimaskiner,23.10623932,0.839415014,1.466444969
SPX Corp,Industrimaskiner,21.21917915,1.02986598,3.126904011
Square,Affärs- & IT-System,77.47020721,5.730527878,15.7493
SRC Energy,Olja & Gas - Exploatering,4.512125969,1.439841032,0.562648416
St Joe,Fastighetsbolag,39.5594902,8.564940453,2.095151901
STAG Industrial,Fastighet - REIT,77.45266724,9.49875927,1.672510982
Stage Stores,Kläder & Skor,-0.108649202,0.006234307,0.063881516
Standard Diversified,Tobak,-19.13345909,0.513716817,4.285108089
Standard Motor Products,Bil & Motor,14.20971012,0.848668814,1.915227056
Standex International,Industrimaskiner,12.59521961,0.751546979,1.212646961
Stanley Black & Decker,Industrimaskiner,18.19828987,1.227970004,1.941112995
Starrett LS,Industrikomponenter,4.208644867,0.1028952,0.277933508
StarTek,Information & Data,-7.973590851,0.183870703,0.537538588
Starwood Property,Fastighet - REIT,7.710371971,3.252664089,0.827914298
State Street,Kapitalförvaltning,11.27313042,5.497809887,0.886634588
Steelcase,Stödtjänster & Service,5.946107864,0.312542886,1.199316025
Stellus Capital Investment,Fondförvaltning,5.75141716,2.701942921,0.588298321
Stepan,Kemikalier,21.52563095,1.153208017,2.403634071
STERIS,Medicinsk Utrustning,34.22026825,4.477563858,3.93940711
Sterling,Banker,5.311823845,1.782325029,0.47312659
Stewart Info Services,Försäkring,8.547602654,0.345740288,0.897542477
Stifel Financial,Kapitalförvaltning,7.89171505,0.841522574,0.818282187
Stoneridge,Bil & Motor,8.477517128,0.593962789,1.709313035
Store Capital,Fastighet - REIT,15.01173019,6.682621002,0.991824508
Stryker,Medicinsk Utrustning,31.98796082,4.413031101,5.128723145
Sturm Ruger,Fritid & Sport,28.73974991,2.219007969,3.191068888
Summit Hotel Properties,Fastighet - REIT,7.163764954,0.890215576,0.41663599
Summit Materials,Byggmaterial,27.64212036,0.738861918,1.150236011
Sun Communities,Fastighet - REIT,72.19818115,9.59268856,3.132692099
SunCoke Energy,Gruv - Industrimetaller,-1.719529986,0.179554403,0.584501386
SunLink Health Systems,Hemelektronik,-3.463027,0.102117397,0.330086499
Sunstone Hotel Investors,Fastighet - REIT,16.18572044,1.764296055,0.764119804
SunTrust Banks,Banker,12.85184956,3.913539886,1.175583959
Superior Drilling Products,Olja & Gas - Service,-8.847185135,0.441542,1.180906057
Superior Industries,Bil & Motor,-0.284319311,0.02654735,0.088293053
Ready Capital,Kredit & Finansiering,3.802767992,1.387472987,0.405097812
Switch,Datorer & Hårdvara,154.7841949,8.594768524,19.15366936
Synchrony Financial,Kredit & Finansiering,2.857913017,0.513002217,0.649072826
Synnex,Datorer & Hårdvara,7.803795815,0.173819795,1.071676016
Synovus Financial,Banker,5.30294323,1.318982959,0.547334373
Sysco,Livsmedelsbutiker,13.80650043,0.406663388,9.727801323
Systemax,Installation & VVS,13.67714977,0.721816421,3.894517899
Tailored Brands,Kläder & Skor,4.062008858,0.034896631,-1.022789001
Takung Art,Internettjänster,-1.975150943,5.390624046,1.83911705
Tallgrass Energy GP,Olja & Gas - Transport,13.90367031,6.357419014,3.064555883
Talos Energy,Olja & Gas - Exploatering,7.097192764,0.447542101,0.385011494
Tanger Factory Outlet,Fastighet - REIT,7.573482037,1.371008992,1.513875008
Tapestry,Accessoarer,8.359603882,0.705246687,1.277655005
Targa Resources,Olja & Gas - Transport,-6.042044163,0.233082503,0.388699412
Target,Detaljhandel,17.09410095,0.699573517,4.618024826
Taro Pharmaceutical Industries,Läkemedel,10.51716995,4.022898197,1.267068028
Taubman Centers,Fastighet - REIT,13.69958019,4.215259075,-272.572998
Taylor Morrison Home,Bostadsbyggnation,5.366559029,0.280517995,0.526398003
TE Connectivity,Elektroniska komponenter,14.9454298,1.763515949,2.216547966
Team Inc,Stödtjänster & Service,-5.956054211,0.167112902,0.445198298
TechnipFMC,Olja & Gas - Service,-1.567397952,0.281748593,0.493255913
Teekay,Olja & Gas - Transport,-0.998832524,0.159564793,0.64419961
Teekay Tankers,Olja & Gas - Transport,15.7967701,1.388128042,1.291437984
Tegna,Media & Publicering,8.392354012,1.042161942,1.506842971
Tejon Ranch,Fastighetsbolag,33.76174164,7.198318005,0.828548789
Teladoc,Sjukhus & Vårdhem,-114.3303986,20.68947029,11.28929996
Telaria,Affärs- & IT-System,-30.54990005,4.137404919,4.958007813
Teledyne Technologies,Elektronisk Utrustning,30.24142075,3.748029947,4.367800236
Teleflex,Medicinsk Utrustning,33.73188019,5.910515785,5.148801804
Telephone & Data Systems,Telekomtjänster,18.00869942,0.413919985,0.460444897
Tempur Sealy International,Möbler & Inredning,13.18126011,0.786733985,6.797206879
Tenet Healthcare,Sjukhus & Vårdhem,-8.595378876,0.113900699,-5.673237801
Tengasco,Olja & Gas - Exploatering,-12.1222496,1.076081038,0.832487881
Tennant,Industrimaskiner,25.08460999,1.003515959,3.171989918
Tenneco,Bil & Motor,-0.944675922,0.018087011,0.221486598
Teradata,IT-Konsulter,-128.8406982,1.317484975,9.549251556
Teradyne,Elektronik & Tillverkning,24.30419922,4.590665817,7.11776495
Terex,Industrimaskiner,5.238648891,0.247437507,1.155336022
Terreno Realty,Fastighet - REIT,64.28486633,21.54565048,2.428795099
Tetra Technologies,Olja & Gas - Service,-0.238099605,0.031444859,0.949514389
Texas Pacific Land,Olja & Gas - Exploatering,13.0324297,8.4683218,8.110481262
Textainer,Kredit & Finansiering,8.660859108,0.686651707,0.385740191
Textron,Industrimaskiner,7.837931156,0.459178299,1.134214997
The Marcus,Resor & Nöjen,9.467675209,0.481431603,0.6359303
The Rubicon Project,IT-Konsulter,-12.4328804,2.074019909,2.8981359
Thermo Fisher Scientific,Medicinsk Utrustning,35.50934982,5.095016003,4.385406017
Thermon,Installation & VVS,25.36371994,1.260164022,1.397778034
Third Point Reinsurance,Försäkring,3.521126986,0.728719175,0.506418884
Thor Industries,Fritid & Sport,13.85849953,0.315329611,1.340232015
Tidewater,Olja & Gas - Service,-1.76275599,0.536875188,0.257406712
